   ,DRUG_CODE,DRUG_SPEC,FIRM_ID,UNITS,TRADE_PRICE,RETAIL_PRICE,AMOUNT_PER_PACKAGE,MIN_SPEC,MIN_UNITS,CLASS_ON_INP_RCPT,CLASS_ON_OUTP_RCPT,CLASS_ON_RECKONING,SUBJ_CODE,CLASS_ON_MR,START_DATE,STOP_DATE,MAX_RETAIL_PRICE,GMP,CGLX
191,800002900,100mg,江苏恒瑞,瓶,1221.81,1221.81,1,100mg,瓶,A,A,A01,A01,C,2012/2/2 17:00,,,,4
192,1200001500,0.4g*12,江西汇仁,盒,1.24,1.24,12,0.4g,片,A,A,A01,A01,C,2012/2/28 8:16,2014/8/15 9:20,,Y,4
193,2000860001,0.5g/8g,广东一方,包,0.92,1.196,1,0.5g/8g,包,C,C,A03,A03,E,2013/1/30 9:53,2016/7/12 16:28,,Y,4
194,2000870000,0.5g/10g,广东一方,包,1.09,1.417,1,0.5g/10g,包,C,C,A03,A03,E,2013/1/30 9:54,2016/7/12 16:28,,Y,4
195,2000870002,0.5g/3g,广东一方,包,0.78,1.014,1,0.5g/3g,包,C,C,A03,A03,E,2013/1/30 9:55,2016/7/12 16:28,,Y,4
196,2000870001,2.5g/10g,广东一方,包,4.07,5.291,1,2.5g/10g,包,C,C,A03,A03,E,2013/1/30 9:56,2016/7/12 16:28,,Y,4
197,1000002600,40mg,齐鲁制药,瓶,187.03,187.03,1,40mg,瓶,A,A,A01,A01,C,2013/5/23 10:53,2014/7/23 17:08,,Y,4
198,500003200,30mg,常州方圆,支,19.62,19.62,1,30mg,支,A,A,A01,A01,C,2013/5/23 16:37,,,Y,4
199,500002200,2000ml:1.5%,广州百特,袋,30.09,30.09,1,2000ml:1.5%,袋,A,A,A01,A01,C,2013/9/2 17:00,,,,4
200,101011300,0.25g*12,浙江华立,盒,29.03,29.03,12,0.25g,片,A,A,A01,A01,C,2013/12/12 10:03,,,Y,4
201,101011300,0.25g,浙江华立,片,2.4192,2.4192,1,0.25g,片,A,A,A01,A01,C,2013/12/12 10:03,,,Y,4
202,1000002800,20mg*14,浙江尖峰,盒,49.37,49.37,14,20mg,片,A,A,A01,A01,C,2013/12/12 10:05,2014/1/15 9:25,,Y,4
203,1000002800,20mg,浙江尖峰,片,3.5264,3.5264,1,20mg,片,A,A,A01,A01,C,2013/12/12 10:05,2014/1/15 9:25,,Y,4
204,400002800,5mg,扬子江江苏,支,104.34,104.34,1,5mg,支,A,A,A01,A01,C,2013/12/23 17:00,2014/8/1 16:47,,,4
205,800008000,0.5g*12,齐鲁制药,盒,248.7,248.7,12,0.5g,片,A,A,A01,A01,C,2014/1/3 9:07,,,Y,4
206,800008000,0.5g,齐鲁制药,片,20.725,20.725,1,0.5g,片,A,A,A01,A01,C,2014/1/3 9:07,,,Y,4
207,400002500,0.1g,多多药业,支,2.8,2.8,1,0.1g,支,A,A,A01,A01,C,2014/2/13 15:00,,,Y,4
208,1300005700,30mg,上海现代,片,2.5508,2.5508,1,30mg,片,A,A,A01,A01,C,2013/5/14 16:07,2013/10/24 15:05,,Y,4
209,1700009500,500g,商丘市亮峰,瓶,15,15,1,500g,瓶,A,A,A01,A01,C,2013/8/16 11:08,,,Y,4
210,800007600,0.1g:10ml,江苏恒瑞,支,53,53,1,0.1g:10ml,支,A,A,A01,A01,C,2013/9/29 16:35,,,Y,4
211,800007700,0.1g:5ml,齐鲁制药,支,1257.48,1257.48,1,0.1g:5ml,支,A,A,A01,A01,C,2013/9/29 16:37,,,Y,4
212,1900055200,1g,安徽省亳州,克,0.3286,0.4108,1,1g,克,C,C,A03,A03,E,2013/12/1 17:00,2014/3/20 10:31,,,4
213,1900055200,1g*1000,安徽省亳州,千克,328.6,410.8,1000,1g,克,C,C,A03,A03,E,2013/12/1 17:00,2014/3/20 10:31,,,4
214,1801000200,10ml,雅安三九,支,18.23,18.23,1,10ml,支,A,A,A01,A01,C,2014/8/1 16:47,2015/4/8 17:00,,,4
215,101003900,1.0g,广州白云山,瓶,43.67,43.67,1,1.0g,瓶,A,A,A01,A01,C,2014/8/1 16:47,2015/4/8 17:00,,,4
216,1801000500,20ml,河北神威,支,19.24,19.24,1,20ml,支,A,A,A01,A01,C,2014/8/1 16:47,2015/7/7 18:58,,,4
217,1200000700,40mg,悦康药业,支,24.12,24.12,1,40mg,支,A,A,A01,A01,C,2014/8/1 16:47,2015/4/8 17:00,,,4
218,1500001700,80mg:2ml,多菲制药,支,55.8,55.8,1,80mg:2ml,支,A,A,A01,A01,C,2014/8/1 16:47,2015/4/8 17:00,,,4
219,1000001000,40mg:2ml,齐鲁制药,支,152.67,152.67,1,40mg:2ml,支,A,A,A01,A01,C,2014/8/1 16:47,2015/7/7 18:58,,,4
220,1801000500,50ml,河北神威,支,40.14,40.14,1,50ml,支,A,A,A01,A01,C,2014/8/1 16:47,2015/7/7 18:58,,,4
221,1801003600,250mg,广西梧州,支,43.2,43.2,1,250mg,支,A,A,A01,A01,C,2014/8/1 16:47,2014/9/1 17:00,,,4
222,1801003600,100mg,广西梧州,支,23.63,23.63,1,100mg,支,A,A,A01,A01,C,2014/8/1 16:47,2014/9/1 17:00,,,4
223,101003900,0.5g,广州白云山,瓶,25.67,25.67,1,0.5g,瓶,A,A,A01,A01,C,2014/8/1 16:47,2015/7/7 18:58,,,4
224,101009900,1g,西南药业,支,53.77,53.77,1,1g,支,A,A,A01,A01,C,2014/8/1 16:47,2015/4/8 17:00,,,4
225,1500004200,2ml,吉林四环,支,69.26,69.26,1,2ml,支,A,A,A01,A01,C,2014/8/1 16:47,2015/4/8 17:00,,,4
226,1801003000,10mg,湖南恒生,支,10.85,10.85,1,10mg,支,A,A,A01,A01,C,2014/8/1 16:47,2015/7/7 18:58,,,4
227,101003000,1g,广州白云山,瓶,8.85,8.85,1,1g,瓶,A,A,A01,A01,C,2014/8/1 16:47,,,,4
228,1300001400,0.8g:20ml,锦州奥鸿,支,104.81,104.81,1,0.8g:20ml,支,A,A,A01,A01,C,2014/8/1 16:47,,,,4
229,1300001400,0.2g:5ml,锦州奥鸿,支,36.26,36.26,1,0.2g:5ml,支,A,A,A01,A01,C,2014/8/1 16:47,2014/9/1 17:00,,,4
230,1300001500,0.4g,黑龙江江世,瓶,48.19,48.19,1,0.4g,瓶,A,A,A01,A01,C,2014/8/1 16:47,2014/9/1 17:00,,,4
231,1000001000,20mg:2ml,吉林英联,支,34.79,34.79,1,20mg:2ml,支,A,A,A01,A01,C,2014/8/1 16:47,2014/8/2 9:33,,,4
232,1600002600,500ml,扬子江上海,袋,70.37,70.37,1,500ml,袋,A,A,A01,A01,C,2014/8/1 16:47,2015/7/7 18:58,,,4
233,400002800,5mg,扬子江江苏,支,93.91,93.91,1,5mg,支,A,A,A01,A01,C,2014/8/1 16:47,2014/9/1 17:00,,,4
234,1500000500,2单位,蓬莱诺康,瓶,60.03,60.03,1,2单位,瓶,A,A,A01,A01,C,2014/8/1 16:47,2014/9/3 8:13,,,4
235,1801001800,50mg：2ml,江西青峰,支,22.77,22.77,1,50mg：2ml,支,A,A,A01,A01,C,2014/8/1 16:47,2015/4/8 17:00,,,4
236,1801003700,125mg:5ml,江西青峰,支,48.24,48.24,1,125mg:5ml,支,A,A,A01,A01,C,2014/8/1 16:47,,,,4
237,1000002600,40mg,齐鲁制药,瓶,159.65,159.65,1,40mg,瓶,A,A,A01,A01,C,2014/8/1 16:47,,,,4
238,1801002300,10ml,贵州益佰,支,28.35,28.35,1,10ml,支,A,A,A01,A01,C,2014/8/1 16:47,2015/3/16 16:30,,,4
239,102000400,10mg*14,齐鲁制药,瓶,94.5,94.5,14,10mg,片,A,A,A01,A01,C,2014/8/1 16:47,,,,4
240,102000400,10mg,齐鲁制药,片,6.75,6.75,1,10mg,片,A,A,A01,A01,C,2014/8/1 16:47,,,,4
241,1300010100,10ug,哈药集团厂,支,89.98,89.98,1,10ug,支,A,A,A01,A01,C,2014/8/1 16:47,,,,4
242,600001400,50ml:10g,四川科伦,瓶,60.75,60.75,1,50ml:10g,瓶,A,A,A01,A01,C,2014/8/1 16:47,2014/9/1 17:00,,,4
243,102000500,100mg*14,安徽贝克,盒,130.68,130.68,14,100mg,片,A,A,A01,A01,C,2014/8/1 16:47,,,,4
244,102000500,100mg,安徽贝克,片,9.3343,9.3343,1,100mg,片,A,A,A01,A01,C,2014/8/1 16:47,,,,4
245,102006400,10mg*10,北京双鹭,盒,85.3,85.3,10,10mg,粒,A,A,A01,A01,C,2014/8/1 16:47,,,,4
246,102006400,10mg,北京双鹭,粒,8.53,8.53,1,10mg,粒,A,A,A01,A01,C,2014/8/1 16:47,,,,4
247,800007500,1mg,金陵药业,支,137.02,137.02,1,1mg,支,A,A,A01,A01,C,2014/8/1 16:47,,,,4
248,600000400,10g,海南灵康,瓶,67.3,67.3,1,10g,瓶,A,A,A01,A01,C,2014/8/1 16:47,2014/9/1 17:00,,,4
249,1801003300,100ml：10g,浙江康莱特,瓶,245.47,245.47,1,100ml：10g,瓶,A,A,A01,A01,C,2014/8/1 16:47,,,,4
250,600000400,20g,海南海灵,瓶,115.83,115.83,1,20g,瓶,A,A,A01,A01,C,2014/8/1 16:47,2014/9/1 17:00,,,4
251,1300002900,50mg,上海绿谷,支,56.7,56.7,1,50mg,支,A,A,A01,A01,C,2014/8/1 16:47,,,,4
252,1801002500,10ml,长白山制药,支,45,45,1,10ml,支,A,A,A01,A01,C,2014/8/1 16:47,2015/7/8 17:07,,,4
253,1801003500,250ml,丽珠集团,瓶,130.4,130.4,1,250ml,瓶,A,A,A01,A01,C,2014/8/1 16:47,,,,4
254,800005800,1mg,南京易亨,支,114.03,114.03,1,1mg,支,A,A,A01,A01,C,2014/8/1 16:47,,,,4
255,700002600,15ug:1ml,湖南中和,支,64.8,64.8,1,15ug:1ml,支,A,A,A01,A01,C,2014/8/1 16:47,,,,4
256,700002600,4μg:1ml,深圳翰宇,支,22.38,22.38,1,4μg:1ml,支,A,A,A01,A01,C,2014/8/1 16:47,,,,4
257,800003900,4ml,贵州泰邦,支,73.49,73.49,1,4ml,支,A,A,A01,A01,C,2014/8/1 16:47,,,,4
258,1500001300,2.5mg,齐鲁制药,片,0.2099,0.2099,1,2.5mg,片,A,A,A01,A01,C,2014/8/1 16:56,,,Y,4
259,1500001300,2.5mg*80,齐鲁制药,瓶,16.79,16.79,80,2.5mg,片,A,A,A01,A01,C,2014/8/1 16:56,,,Y,4
260,1200004000,0.2g:2ml,山东方明,支,0.125,0.125,1,0.2g:2ml,支,A,A,A01,A01,C,2014/9/26 9:00,2014/11/21 10:58,,,4
261,101011600,0.3g,南京先声,瓶,172.17,172.17,1,0.3g,瓶,A,A,A01,A01,C,2014/9/26 14:33,,,Y,4
262,1900009700,1g,安徽省亳州,克,0.07,0.0875,1,1g,千克,C,C,A03,A03,E,2014/10/17 15:11,2017/3/24 8:48,,,4
263,1900009700,1g*1000,安徽省亳州,千克,70,87.5,1000,1g,千克,C,C,A03,A03,E,2014/10/17 15:11,2017/3/24 8:48,,,4
264,1900031700,1g,江西仁翔药,克,0.0157,0.0196,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,2011/3/29 22:50,,Y,4
265,1900031800,1g,江西仁翔药,克,0.0129,0.0161,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,2011/3/29 22:55,,Y,4
266,1900031900,1g,江西仁翔药,克,0.0214,0.0268,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,2011/3/29 22:52,,Y,4
267,1900032000,1g,江西仁翔药,克,0.0171,0.0214,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,,,Y,4
268,1900032100,1g,江西仁翔药,克,0.038,0.0475,1,1g,克,C,C,A03,A03,E,2014/4/29,2016/3/22 11:09,,Y,4
269,1900032200,1g,江西仁翔药,克,0.0229,0.0286,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,,,Y,4
270,1900032300,1g,江西仁翔药,克,0.0429,0.0536,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,2016/1/29 8:46,,Y,4
271,1900032400,1g,江西仁翔药,克,0.02,0.025,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,2015/4/9 9:01,,Y,4
272,1900032500,1g,江西仁翔药,克,0.0229,0.0286,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,,,Y,4
273,1900032600,1g,江西仁翔药,克,0.0429,0.0536,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,2016/8/29 8:31,,Y,4
274,1900032700,1g,江西仁翔药,克,0.0214,0.0268,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,2011/3/29 22:56,,Y,4
275,1900032800,1g,江西仁翔药,克,0.0279,0.0348,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,2011/3/29 22:41,,Y,4
276,1900032900,1g,江西仁翔药,克,0.0286,0.0357,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,,,Y,4
277,1900033000,1g,江西仁翔药,克,0.035,0.0438,1,1g,克,C,C,A03,A03,E,2014/9/11,,,Y,4
278,1900033100,1g,江西仁翔药,克,0.0214,0.0268,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,2016/1/29 8:26,,Y,4
279,1900033200,1g,江西仁翔药,克,0.03,0.0375,1,1g,克,C,C,A03,A03,E,2014/6/2,,,Y,4
280,1900033300,1g,江西仁翔药,克,0.032,0.04,1,1g,克,C,C,A03,A03,E,2013/3/14,2014/11/3 14:22,,Y,4
281,1900033400,1g,江西仁翔药,克,0.0214,0.0268,1,1g,克,C,C,A03,A03,E,2010/12/4 11:05,,,Y,4
282,1900033500,1g,江西仁翔药,克,0.0371,0.0464,1,1g,克,C,C,A03,A03,E,2011/12/17,2014/1/6 17:00,,Y,4
283,1900057500,1g*1000,安徽省亳州,千克,140,175,1000,1g,克,C,C,A03,A03,E,2012/9/9,2014/1/6 17:00,,Y,4
284,1900057500,1g,安徽省亳州,克,0.14,0.175,1,1g,克,C,C,A03,A03,E,2012/9/9,2014/1/6 17:00,,Y,4
285,1900020900,1g,江西仁翔药,克,0.1857,0.2321,1,1g,克,C,C,A03,A03,E,2011/6/25,,,Y,4
286,1900020900,1g*1000,江西仁翔药,千克,185.7143,232.1429,1000,1g,克,C,C,A03,A03,E,2011/6/25,,,Y,4
287,1900017200,1g,江西仁翔药,克,0.06,0.075,1,1g,克,C,C,A03,A03,E,2011/8/29,2014/1/24 17:00,,Y,4
288,1900017200,1g*1000,江西仁翔药,千克,60,75,1000,1g,克,C,C,A03,A03,E,2011/8/29,2014/1/24 17:00,,Y,4
289,1900022700,1g,安徽省亳州,克,0.1571,0.1964,1,1g,克,C,C,A03,A03,E,2012/4/26,,,Y,4
290,1900022700,1g*1000,安徽省亳州,千克,157.1,196.4,1000,1g,克,C,C,A03,A03,E,2012/4/26,,,Y,4
291,1900022100,1g,安徽省亳州,克,0.0486,0.0608,1,1g,克,C,C,A03,A03,E,2012/12/8,2017/3/24 9:01,,Y,4
292,1900022100,1g*1000,安徽省亳州,千克,48.6,60.8,1000,1g,克,C,C,A03,A03,E,2012/12/8,2017/3/24 9:01,,Y,4
293,1900021500,1g,安徽省亳州,克,0.1143,0.1429,1,1g,克,C,C,A03,A03,E,2014/9/11,2016/1/8 9:06,,Y,4
294,1900021500,1g*1000,安徽省亳州,千克,114.3,142.9,1000,1g,克,C,C,A03,A03,E,2014/9/11,2016/1/8 9:06,,Y,4
295,1900019300,1g,安徽省亳州,克,0.28,0.35,1,1g,克,C,C,A03,A03,E,2012/8/9,2015/1/29 9:12,,Y,4
296,1900019300,1g*1000,安徽省亳州,千克,280,350,1000,1g,克,C,C,A03,A03,E,2012/8/9,2015/1/29 9:12,,Y,4
297,1900021200,1g,安徽省亳州,克,0.0743,0.0929,1,1g,克,C,C,A03,A03,E,2012/4/26,2014/1/6 17:00,,Y,4
298,1900021200,1g*1000,安徽省亳州,千克,74.3,92.9,1000,1g,克,C,C,A03,A03,E,2012/4/26,2014/1/6 17:00,,Y,4
299,1900015300,1g,江西仁翔药,克,0.0614,0.0768,1,1g,克,C,C,A03,A03,E,2013/9/26,,,Y,4
300,1900015300,1g*1000,江西仁翔药,千克,61.4,76.8,1000,1g,克,C,C,A03,A03,E,2013/9/26,,,Y,4
301,1900032800,1g,江西仁翔药,克,0.0386,0.0482,1,1g,克,C,C,A03,A03,E,2011/3/29 22:41,2011/3/29 22:43,,Y,4
302,1900032800,1g*1000,江西仁翔药,千克,38.56,48.2,1000,1g,克,C,C,A03,A03,E,2011/3/29 22:41,2014/2/28 9:35,,Y,4
303,1900032800,1g,江西仁翔药,克,0.0386,0.0482,1,1g,克,C,C,A03,A03,E,2011/3/29 22:43,2014/2/28 9:35,,Y,4
304,1900031500,1g,江西仁翔药,克,0.0329,0.0411,1,1g,克,C,C,A03,A03,E,2011/6/2,2014/2/28 9:35,,Y,4
305,1900031500,1g*1000,江西仁翔药,千克,32.86,41.07,1000,1g,克,C,C,A03,A03,E,2011/6/2,2014/2/28 9:35,,Y,4
306,1900032400,1g*1000,江西仁翔药,千克,20,25,1000,1g,克,C,C,A03,A03,E,2011/3/29 22:47,2015/4/9 9:01,,Y,4
307,1900033900,1g,江西仁翔药,克,0.0214,0.0268,1,1g,克,C,C,A03,A03,E,2011/3/29 22:47,,,Y,4
308,1900033900,1g*1000,江西仁翔药,千克,21.44,26.8,1000,1g,克,C,C,A03,A03,E,2011/3/29 22:47,,,Y,4
309,1900041300,1g,江西仁翔药,克,0.0257,0.0321,1,1g,克,C,C,A03,A03,E,2011/3/29 22:48,2014/12/9 11:12,,Y,4
310,1900041300,1g*1000,江西仁翔药,千克,25.68,32.1,1000,1g,克,C,C,A03,A03,E,2011/3/29 22:48,2014/12/9 11:12,,Y,4
311,1900031700,1g,江西仁翔药,克,0.038,0.0475,1,1g,克,C,C,A03,A03,E,2014/4/28,2016/3/22 11:15,,Y,4
312,1900031700,1g*1000,江西仁翔药,千克,38,47.5,1000,1g,克,C,C,A03,A03,E,2014/4/28,2016/3/22 11:15,,Y,4
313,1600001600,10ml:1g,江苏正大,支,0.6,0.6,1,10ml:1g,支,A,A,A01,A01,C,2011/3/29 22:50,,,,4
314,1900031900,1g,江西仁翔药,克,0.0271,0.0339,1,1g,克,C,C,A03,A03,E,2011/3/29 22:52,,,Y,4
315,1900031900,1g*1000,江西仁翔药,千克,27.12,33.9,1000,1g,克,C,C,A03,A03,E,2011/3/29 22:52,,,Y,4
316,1900031300,1g,江西仁翔药,克,0.032,0.04,1,1g,克,C,C,A03,A03,E,2014/6/30,,,Y,4
317,1900006400,1g,安徽省亳州,克,0.21,0.2625,1,1g,克,C,C,A03,A03,E,2013/7/29,2014/1/6 17:00,,Y,4
318,1900006400,1g*1000,安徽省亳州,千克,210,262.5,1000,1g,克,C,C,A03,A03,E,2013/7/29,2014/1/6 17:00,,Y,4
319,1900003100,1g,江西仁翔药,克,0.0943,0.1179,1,1g,克,C,C,A03,A03,E,2012/9/25,2013/12/17 17:00,,Y,4
320,1900003100,1g*1000,江西仁翔药,千克,94.3,117.9,1000,1g,克,C,C,A03,A03,E,2012/9/25,2013/12/17 17:00,,Y,4
321,1900009500,1g,江西仁翔药,克,0.04,0.05,1,1g,克,C,C,A03,A03,E,2012/4/9,,,Y,4
322,1900009500,1g*1000,江西仁翔药,千克,40,50,1000,1g,克,C,C,A03,A03,E,2012/4/9,,,Y,4
323,1900012200,1g,安徽省亳州,克,0.05,0.0625,1,1g,克,C,C,A03,A03,E,2014/9/30,2014/10/10 8:55,,Y,4
324,1900012200,1g*1000,安徽省亳州,千克,50,62.5,1000,1g,克,C,C,A03,A03,E,2014/6/30,,,Y,4
325,1900003600,1g,江西仁翔药,克,0.0486,0.0607,1,1g,克,C,C,A03,A03,E,2011/3/29 21:56,2014/1/21 9:12,,Y,4
326,1900003600,1g*1000,江西仁翔药,千克,48.56,60.7,1000,1g,克,C,C,A03,A03,E,2011/3/29 21:56,2014/1/21 9:12,,Y,4
327,1900001700,1g,安徽省亳州,克,0.0929,0.1161,1,1g,克,C,C,A03,A03,E,2011/3/29 21:56,2014/1/6 17:00,,Y,4
328,1900001700,1g*1000,安徽省亳州,千克,92.88,116.1,1000,1g,克,C,C,A03,A03,E,2011/3/29 21:56,2014/1/6 17:00,,Y,4
329,1900010900,1g,江西仁翔药,克,0.102,0.1275,1,1g,克,C,C,A03,A03,E,2011/3/29 21:57,,,Y,4
330,1900010900,1g*1000,江西仁翔药,千克,102,127.5,1000,1g,克,C,C,A03,A03,E,2011/3/29 21:57,,,Y,4
331,1900006100,1g,江西仁翔药,克,0.0757,0.0946,1,1g,克,C,C,A03,A03,E,2011/3/29 21:59,2011/4/26 9:20,,Y,4
332,1900006100,1g*1000,江西仁翔药,千克,75.68,94.6,1000,1g,克,C,C,A03,A03,E,2011/3/29 21:59,2011/4/26 9:20,,Y,4
333,1900008500,1g*1000,安徽省亳州,千克,64.3,80.4,1000,1g,克,C,C,A03,A03,E,2011/3/29 22:00,2014/1/21 9:12,,Y,4
334,1900001400,1g,安徽省亳州,克,0.0657,0.0821,1,1g,克,C,C,A03,A03,E,2014/4/29,2014/12/11 9:56,,Y,4
335,1900001400,1g*1000,安徽省亳州,千克,65.7,82.1,1000,1g,克,C,C,A03,A03,E,2014/4/29,2014/12/11 9:56,,Y,4
336,1900010200,1g,江西仁翔药,克,0.0714,0.0893,1,1g,克,C,C,A03,A03,E,2011/7/15,2016/3/17 8:36,,Y,4
337,1900010200,1g*1000,江西仁翔药,千克,71.4286,89.2857,1000,1g,克,C,C,A03,A03,E,2011/7/15,2016/3/17 8:36,,Y,4
338,1900009000,1g,安徽省亳州,克,0.0371,0.0464,1,1g,克,C,C,A03,A03,E,2011/11/3,2014/3/20 11:32,,Y,4
339,1900009000,1g*1000,安徽省亳州,千克,37.1,46.4,1000,1g,克,C,C,A03,A03,E,2011/11/3,2014/3/20 11:32,,Y,4
340,1900011600,1g,江西仁翔药,克,0.0221,0.0276,1,1g,克,C,C,A03,A03,E,2013/11/25,,,Y,4
341,600000900,5g,江西博雅,瓶,215,247.25,1,5g,瓶,A,A,A01,A01,C,2011/3/29 22:04,2011/8/1 15:00,,Y,4
342,1300006100,10mg*16,扬子江江苏,盒,15,15,16,10mg,片,A,A,A01,A01,C,2011/3/29 22:13,,,Y,4
343,102005800,8mg,武汉五景,支,1.1,1.1,1,8mg,支,A,A,A01,A01,C,2011/3/29 22:24,2015/5/8 11:10,,Y,4
344,1700006400,20mg:2ml,江苏济川,支,11.56,11.56,1,20mg:2ml,支,A,A,A01,A01,C,2011/3/29 22:36,2015/12/19 17:00,,Y,4
345,1600001600,10ml:1g,/,支,0.6,0.69,1,10ml:1g,支,A,A,A01,A01,C,2011/3/29 22:47,2011/4/4 11:22,,Y,4
346,2000815500,1.5g/10g,广东一方,包,1.43,1.859,1,1.5g/10g,包,C,C,A03,A03,E,2012/2/28,2016/7/12 16:28,,Y,4
347,2000816900,0.7g/10g,广东一方,包,0.9,1.17,1,0.7g/10g,包,C,C,A03,A03,E,2014/10/22,2014/12/9 10:37,,Y,4
348,2000831300,1.0g/10g,广东一方,包,0.62,0.806,1,1.0g/10g,包,C,C,A03,A03,E,2014/6/26,2016/7/12 16:28,,Y,4
349,2000838200,0.7g/10g,广东一方,包,0.73,0.949,1,0.7g/10g,包,C,C,A03,A03,E,2012/3/28,2016/7/12 16:28,,Y,4
350,2000830800,0.9g/10g,广东一方,包,0.73,0.949,1,0.9g/10g,包,C,C,A03,A03,E,2012/2/28,2016/7/12 16:28,,Y,4
351,2000837800,0.7g/6g,广东一方,包,1.42,1.846,1,0.7g/6g,包,C,C,A03,A03,E,2014/6/26,2016/7/12 16:28,,Y,4
352,2000812500,1.2g/10g,广东一方,包,0.82,1.066,1,1.2g/10g,包,C,C,A03,A03,E,2012/3/13,2016/7/12 16:28,,Y,4
353,2000805400,1.1g/10g,广东一方,包,1.61,2.093,1,1.1g/10g,包,C,C,A03,A03,E,2012/6/12,2016/7/12 16:28,,Y,4
354,2000823500,1.0g/15g,广东一方,包,0.83,1.079,1,1.0g/15g,包,C,C,A03,A03,E,2012/2/28,2016/7/12 16:28,,Y,4
355,2000811300,1.2g/15g,广东一方,包,1,1.3,1,1.2g/15g,包,C,C,A03,A03,E,2012/3/20,2016/7/12 16:28,,Y,4
356,1900056200,1g*1000,江西仁翔药,千克,17.14,21.425,1000,1g,克,C,C,A03,A03,E,2010/12/4 15:35,2014/11/3 14:30,,Y,4
357,1900056200,1g,江西仁翔药,克,0.0171,0.0214,1,1g,克,C,C,A03,A03,E,2010/12/4 15:35,2014/11/3 14:30,,Y,4
358,1000000100,10mg,宁波市天衡,片,1.84,1.84,1,10mg,片,A,A,A01,A01,C,2010/12/4 15:35,,,Y,4
359,1000000100,10mg*10,宁波市天衡,盒,18.4,18.4,10,10mg,片,A,A,A01,A01,C,2010/12/4 15:35,,,Y,4
360,1900056300,1g*1000,安徽省亳州,千克,17.14,21.425,1000,1g,克,C,C,A03,A03,E,2010/12/4 15:36,,,Y,4
361,1900056300,1g,安徽省亳州,克,0.0171,0.0214,1,1g,克,C,C,A03,A03,E,2010/12/4 15:36,,,Y,4
362,1804001000,3g*10,烟台天正,盒,13.3,13.3,10,3g,包,A,A,A01,A01,C,2010/12/4 15:36,,,Y,4
363,1200000800,10mg,许昌奥森,片,4.095,4.095,1,10mg,片,A,A,A01,A01,C,2010/12/4 15:37,,,Y,4
364,1200000800,10mg*14,许昌奥森,盒,57.33,57.33,14,10mg,片,A,A,A01,A01,C,2010/12/4 15:37,,,Y,4
365,1900056400,1g*1000,江西仁翔药,千克,17.14,21.425,1000,1g,克,C,C,A03,A03,E,2010/12/4 15:37,,,Y,4
366,1900056400,1g,江西仁翔药,克,0.0171,0.0214,1,1g,克,C,C,A03,A03,E,2010/12/4 15:37,,,Y,4
367,1200000700,40mg,悦康药业,支,26.8,26.8,1,40mg,支,A,A,A01,A01,C,2010/12/4 15:37,2014/8/1 16:47,,Y,4
368,1900056500,1g*1000,江西仁翔药,千克,17.14,21.425,1000,1g,克,C,C,A03,A03,E,2010/12/4 15:38,,,Y,4
369,1900056500,1g,江西仁翔药,克,0.0171,0.0214,1,1g,克,C,C,A03,A03,E,2010/12/4 15:38,,,Y,4
370,1900056600,1g*1000,安徽省亳州,千克,285.71,357.1375,1000,1g,克,C,C,A03,A03,E,2010/12/4 15:39,,,Y,4
371,1900056600,1g,安徽省亳州,克,0.2857,0.3571,1,1g,克,C,C,A03,A03,E,2010/12/4 15:39,,,Y,4
372,1200000500,8mg,江苏奥赛康,瓶,33,37.95,1,8mg,瓶,A,A,A01,A01,C,2010/12/4 15:39,2012/5/2 17:00,,Y,4
373,1200000400,0.3mg:2ml,山东潍坊,支,20,20,1,0.3mg:2ml,支,A,A,A01,A01,C,2010/12/4 15:40,,,Y,4
374,1900056700,1g*1000,安徽省亳州,千克,65.7,82.1,1000,1g,克,C,C,A03,A03,E,2014/8/27,2016/5/16 9:26,,Y,4
375,1900056700,1g,安徽省亳州,克,0.0657,0.0821,1,1g,克,C,C,A03,A03,E,2014/8/27,2016/5/16 9:26,,Y,4
376,1000000200,0.5g,山东鲁抗,袋,10.17,10.17,1,0.5g,袋,A,A,A01,A01,C,2010/12/4 15:40,,,Y,4
377,1200000300,3mg:3ml,宁波市天衡,支,53.03,60.98,1,3mg:3ml,支,A,A,A01,A01,C,2010/12/4 15:41,2013/5/2 17:00,,Y,4
378,1804000700,5g*9,山东步长,盒,27.5,27.5,9,5g,包,A,A,A01,A01,D,2010/12/4 15:41,,,Y,4
379,1900056800,1g*1000,安徽省亳州,千克,128.57,160.7125,1000,1g,克,C,C,A03,A03,E,2010/12/4 15:41,,,Y,4
